player_id,first_name,last_name,full_name,is_active,team_id,team_abbr,jersey,position,height,weight,birth_date,experience,school,country,draft_year,draft_round,draft_number,updated_at
1631022,Shakira,Austin,Shakira Austin,1,1611661322,WAS,,,,,,,,,,,,2026-05-24T09:57:30.003797
204468,Valeriane,Ayayi,Valeriane Ayayi,1,1611661317,PHX,,,,,,,,,,,,2026-05-24T09:57:30.004069
100441,Angela,Aycock,Angela Aycock,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.004297
202629,Miranda,Ayim,Miranda Ayim,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.004521
100847,Leigh,Aziz,Leigh Aziz,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.004745
100382,Jennifer,Azzi,Jennifer Azzi,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.004998
100237,Tricia,Bader Binford,Tricia Bader Binford,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.005236
1642763,Marième,Badiane,Marième Badiane,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.005470
200682,Sherill,Baker,Sherill Baker,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.005697
201054,Alison,Bales,Alison Bales,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.005921
100535,Rhonda,Banchero,Rhonda Banchero,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.006144
1627671,Rachel,Banham,Rachel Banham,1,1611661329,CHI,,,,,,,,,,,,2026-05-24T09:57:30.006366
100043,Elena,Baranova,Elena Baranova,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.006587
1643434,Janiah,Barker,Janiah Barker,1,1611661319,LVA,,,,,,,,,,,,2026-05-24T09:57:30.006809
1642782,Sarah,Ashlee Barker,Sarah Ashlee Barker,1,1611661327,PDX,,,,,,,,,,,,2026-05-24T09:57:30.007029
100231,Adia,Barnes,Adia Barnes,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.007249
100230,Quacy,Barnes,Quacy Barnes,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.007471
200691,Mistie,Bass,Mistie Bass,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.007692
100878,Suzy,Batkovic-Brown,Suzy Batkovic-Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.007942
101035,Jacqueline,Batteast,Jacqueline Batteast,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.008163
101047,Ashley,Battle,Ashley Battle,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.008386
100294,Cass,Bauer-Bilodeau,Cass Bauer-Bilodeau,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.008607
203037,Vicki,Baugh,Vicki Baugh,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.008825
100949,Alana,Beard,Alana Beard,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.009071
100041,Ryneldi,Becenti,Ryneldi Becenti,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.009295
201517,Kimberly,Beck,Kimberly Beck,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.009512
1643441,Raegan,Beers,Raegan Beers,1,1611661323,CON,,,,,,,,,,,,2026-05-24T09:57:30.009733
1629495,Kenisha,Bell,Kenisha Bell,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.009951
1631006,Kierstan,Bell,Kierstan Bell,1,1611661319,LVA,,,,,,,,,,,,2026-05-24T09:57:30.010174
1627648,Evgeniia,Belyakova,Evgeniia Belyakova,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.010390
1628868,Hind,Ben Abdelkader,Hind Ben Abdelkader,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.010609
100921,Jenni,Benningfield,Jenni Benningfield,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.010826
203410,Alex,Bentley,Alex Bentley,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.011047
1631081,Katie,Benzan,Katie Benzan,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.011265
201491,Val,Berezhynska,Val Berezhynska,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.011486
1641658,Grace,Berger,Grace Berger,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.011709
100739,Lucienne,Berthieu,Lucienne Berthieu,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.011934
1629571,Morgan,Bertsch,Morgan Bertsch,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.012199
1643427,Lauren,Betts,Lauren Betts,1,1611661322,WAS,,,,,,,,,,,,2026-05-24T09:57:30.012422
100284,Tully,Bevilaqua,Tully Bevilaqua,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.012655
203839,Tiffany,Bias,Tiffany Bias,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.012874
1631064,Chloe,Bibby,Chloe Bibby,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.013124
100508,Jessica,Bibby,Jessica Bibby,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.013353
100912,Agnieszka,Bibrzycka,Agnieszka Bibrzycka,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.013573
1641698,Caitlin,Bickle,Caitlin Bickle,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.013798
1628881,Monique,Billings,Monique Billings,1,1611661325,IND,,,,,,,,,,,,2026-05-24T09:57:30.014016
100720,Sue,Bird,Sue Bird,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.014234
202249,Abby,Bishop,Abby Bishop,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.014454
100391,Nina,Bjedov,Nina Bjedov,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.014689
202637,Angie,Bjorklund,Angie Bjorklund,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.014910
100979,Tera,Bjorklund,Tera Bjorklund,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.015132
201884,Chante,Black,Chante Black,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.015350
100359,Debbie,Black,Debbie Black,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.015569
100108,Rhonda,Blades,Rhonda Blades,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.015788
100183,Cindy,Blodgett,Cindy Blodgett,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.016005
200689,Nikki,Blue,Nikki Blue,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.016223
100169,Octavia,Blue,Octavia Blue,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.016441
201497,Shannon,Bobbitt,Shannon Bobbitt,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.016660
201885,Whitney,Boddie,Whitney Boddie,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.016878
100016,Ruthie,Bolton,Ruthie Bolton,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.017142
200697,LaToya,Bond,LaToya Bond,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.017388
203402,Kelsey,Bone,Kelsey Bone,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.017622
100799,Susanna,Bonfiglio,Susanna Bonfiglio,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.017844
201886,DeWanna,Bonner,DeWanna Bonner,1,1611661317,PHX,,,,,,,,,,,,2026-05-24T09:57:30.018063
100053,Karen,Booker,Karen Booker,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.018280
1642302,Isobel,Borlase,Isobel Borlase,1,1611661330,ATL,,,,,,,,,,,,2026-05-24T09:57:30.018499
1641648,Aliyah,Boston,Aliyah Boston,1,1611661325,IND,,,,,,,,,,,,2026-05-24T09:57:30.018716
100095,Jenny,Boucek,Jenny Boucek,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.018931
100177,Kelly,Boucher,Kelly Boucher,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.019170
200714,Lindsay,Bowen,Lindsay Bowen,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.019414
100859,Tamara,Bowie,Tamara Bowie,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.019638
100269,Carla,Boyd,Carla Boyd,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.019870
204327,Brittany,Boyd-Jones,Brittany Boyd-Jones,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.020137
204325,Crystal,Bradford,Crystal Bradford,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.020358
203844,Gennifer,Brandon,Gennifer Brandon,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.020577
100212,Albena,Branzova,Albena Branzova,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.020792
100246,Gergana,Branzova,Gergana Branzova,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.021034
203070,Cierra,Bravard,Cierra Bravard,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.021270
100087,Janice,Braxton,Janice Braxton,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.021498
101025,Kara,Braxton,Kara Braxton,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.021717
100368,Angie,Braziel,Angie Braziel,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.021941
100253,Razija,Brcaninovic,Razija Brcaninovic,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.022162
202638,Jessica,Breland,Jessica Breland,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.022399
1630095,Brittany,Brewer,Brittany Brewer,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.022620
1642287,Cameron,Brink,Cameron Brink,1,1611661320,LAS,,,,,,,,,,,,2026-05-24T09:57:30.022844
100629,Reshea,Bristol,Reshea Bristol,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.023062
1643493,Noemie,Brochant,Noemie Brochant,1,1611661317,PHX,,,,,,,,,,,,2026-05-24T09:57:30.023284
100221,Michelle,Brogan,Michelle Brogan,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.023501
100247,Sandy,Brondello,Sandy Brondello,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.023719
100248,Cindy,Brown,Cindy Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.023935
100848,Coretta,Brown,Coretta Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.024151
100492,Edwina,Brown,Edwina Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.024369
1642240,Jaelyn,Brown,Jaelyn Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.024586
1629480,Kalani,Brown,Kalani Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.024805
100651,Kiesha,Brown,Kiesha Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.025057
100193,La'Shawn,Brown,La'Shawn Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.025280
1641665,Leigha,Brown,Leigha Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.025497
100383,Lesley,Brown,Lesley Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.025712
1628882,Lexie,Brown,Lexie Brown,1,1611661328,SEA,,,,,,,,,,,,2026-05-24T09:57:30.025929
100097,Rushia,Brown,Rushia Brown,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.026164
1642309,Jakia,Brown-Turner,Jakia Brown-Turner,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.026386
100481,Marla,Brumfield,Marla Brumfield,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.026604
100916,Jessica,Brungo,Jessica Brungo,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.026821
1628265,Sophie,Brunner,Sophie Brunner,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.027047
100944,Rebekkah,Brunson,Rebekkah Brunson,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.027268
1642784,Paige,Bueckers,Paige Bueckers,1,1611661321,DAL,,,,,,,,,,,,2026-05-24T09:57:30.027485
1643494,Frieda,Buhner,Frieda Buhner,1,1611661327,PDX,,,,,,,,,,,,2026-05-24T09:57:30.027704
1627679,Adut,Bulgak,Adut Bulgak,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.027923
100058,Vicky,Bullett,Vicky Bullett,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.028198
204332,Cierra,Burdick,Cierra Burdick,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.028418
100156,Heidi,Burge,Heidi Burge,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.028637
100401,Annie,Burgess,Annie Burgess,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.028855
100011,Linda,Burgess,Linda Burgess,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.029091
1629568,Kennedy,Burke,Kennedy Burke,1,1611661323,CON,,,,,,,,,,,,2026-05-24T09:57:30.029331
100429,Alisa,Burras,Alisa Burras,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.029557
1630996,Rae,Burrell,Rae Burrell,1,1611661320,LAS,,,,,,,,,,,,2026-05-24T09:57:30.029776
100660,Janell,Burse,Janell Burse,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.029996
1631007,Veronica,Burton,Veronica Burton,1,1611661331,GSV,,,,,,,,,,,,2026-05-24T09:57:30.030212
203046,Briana,Butler,Briana Butler,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.030429
203874,Heather,Butler,Heather Butler,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.030644
100934,Tasha,Butts,Tasha Butts,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.030861
100027,Latasha,Byears,Latasha Byears,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.031079
203020,Kelley,Cain,Kelley Cain,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.031297
1630471,Maya,Caldwell,Maya Caldwell,1,1611661324,MIN,,,,,,,,,,,,2026-05-24T09:57:30.031517
202633,Liz,Cambage,Liz Cambage,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.031761
100375,Edna,Campbell,Edna Campbell,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.031980
100360,Michelle,Campbell,Michelle Campbell,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.032201
202314,Michelle,Campbell,Michelle Campbell,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.032420
1628886,Jordin,Canada,Jordin Canada,1,1611661330,ATL,,,,,,,,,,,,2026-05-24T09:57:30.032638
1628242,Emma,Cannon,Emma Cannon,1,1611661320,LAS,,,,,,,,,,,,2026-05-24T09:57:30.032855
100384,Dominique,Canty,Dominique Canty,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.033106
1642289,Kamilla,Cardoso,Kamilla Cardoso,1,1611661329,CHI,,,,,,,,,,,,2026-05-24T09:57:30.033330
101053,Jamie,Carey,Jamie Carey,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.033555
1629524,Bridget,Carleton,Bridget Carleton,1,1611661327,PDX,,,,,,,,,,,,2026-05-24T09:57:30.033772
1630384,Raquel,Carrera,Raquel Carrera,1,1611661313,NYL,,,,,,,,,,,,2026-05-24T09:57:30.033991
1630096,DiJonai,Carrington,DiJonai Carrington,1,1611661329,CHI,,,,,,,,,,,,2026-05-24T09:57:30.034209
201502,Essence,Carson,Essence Carson,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.034429
100938,Amisha,Carter,Amisha Carter,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.034648
1629573,Arica,Carter,Arica Carter,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.034867
1630150,Chennedy,Carter,Chennedy Carter,1,1611661319,LVA,,,,,,,,,,,,2026-05-24T09:57:30.035084
100052,Deborah,Carter,Deborah Carter,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.035303
1642305,Jessika,Carter,Jessika Carter,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.035520
1643487,Quionche,Carter,Quionche Carter,1,1611661317,PHX,,,,,,,,,,,,2026-05-24T09:57:30.035738
203039,Sydney,Carter,Sydney Carter,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.035957
100721,Swin,Cash,Swin Cash,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.036235
100451,Jamie,Cassidy,Jamie Cassidy,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.036455
100796,Iziane,Castro Marques,Iziane Castro Marques,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.036695
100646,Tamika,Catchings,Tamika Catchings,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.036914
100733,LaNeishea,Caufield,LaNeishea Caufield,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.037215
1629569,Maite,Cazorla,Maite Cazorla,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.037448
100213,Elisabeth,Cebrian,Elisabeth Cebrian,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.037668
1643488,Emma,Cechova,Emma Cechova,1,1611661324,MIN,,,,,,,,,,,,2026-05-24T09:57:30.037900
100194,Keri,Chaconas,Keri Chaconas,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.038124
201087,Cori,Chambers,Cori Chambers,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.038344
201481,Quianna,Chaney,Quianna Chaney,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.038563
100741,Jill,Chapman-Daily,Jill Chapman-Daily,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.038786
100005,Daedra,Charles,Daedra Charles,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.039008
1630097,Kaila,Charles,Kaila Charles,1,1611661331,GSV,,,,,,,,,,,,2026-05-24T09:57:30.039226
202250,Tina,Charles,Tina Charles,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.039447
100178,Sonia,Chase,Sonia Chase,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.039667
202285,Joy,Cheek,Joy Cheek,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.039888
1642822,Kaitlyn,Chen,Kaitlyn Chen,1,1611661331,GSV,,,,,,,,,,,,2026-05-24T09:57:30.040108
202639,Felicia,Chester-Wootton,Felicia Chester-Wootton,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.040328
100950,Kaayla,Chones,Kaayla Chones,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.040547
1628267,Saniya,Chong,Saniya Chong,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.040763
100759,Kayte,Christensen,Kayte Christensen,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.041000
202640,Karima,Christmas-Kelly,Karima Christmas-Kelly,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.041221
100937,Shameka,Christon,Shameka Christon,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.041457
1643470,Shay,Ciezki,Shay Ciezki,1,1611661317,PHX,,,,,,,,,,,,2026-05-24T09:57:30.041678
201922,Kristi,Cirone,Kristi Cirone,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.041901
1642785,Sonia,Citron,Sonia Citron,1,1611661322,WAS,,,,,,,,,,,,2026-05-24T09:57:30.042120
203406,Layshia,Clarendon,Layshia Clarendon,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.042340
202252,Alysha,Clark,Alysha Clark,1,1611661321,DAL,,,,,,,,,,,,2026-05-24T09:57:30.042748
1642286,Caitlin,Clark,Caitlin Clark,1,1611661325,IND,,,,,,,,,,,,2026-05-24T09:57:30.042989
100162,Margo,Clark,Margo Clark,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.043210
100594,Michelle,Cleary,Michelle Cleary,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.043428
203451,Courtney,Clements,Courtney Clements,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.043647
100534,Stacy,Clinesmith,Stacy Clinesmith,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.043866
204333,Natasha,Cloud,Natasha Cloud,1,1611661329,CHI,,,,,,,,,,,,2026-05-24T09:57:30.044142
1631002,Nia,Clouden,Nia Clouden,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.044367
1628268,Alaina,Coates,Alaina Coates,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.044587
1628269,Nia,Coffey,Nia Coffey,1,1611661324,MIN,,,,,,,,,,,,2026-05-24T09:57:30.044806
201095,Claire,Coggins,Claire Coggins,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.045043
100958,Monique,Coker,Monique Coker,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.045271
100827,Courtney,Coleman,Courtney Coleman,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.045511
201889,Marissa,Coleman,Marissa Coleman,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.045731
203814,Nadia,Colhado,Nadia Colhado,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.045950
100009,Katrina,Colleton,Katrina Colleton,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.046171
1630454,Charli,Collier,Charli Collier,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.046408
1629483,Napheesa,Collier,Napheesa Collier,1,1611661324,MIN,,,,,,,,,,,,2026-05-24T09:57:30.046628
202641,Sydney,Colson,Sydney Colson,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.046844
100051,Megan,Compain,Megan Compain,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.047061
1629576,Maria,Conde,Maria Conde,1,1611661332,TOR,,,,,,,,,,,,2026-05-24T09:57:30.047283
100065,Andrea,Congreaves,Andrea Congreaves,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.047503
100688,Cara,Consuegra,Cara Consuegra,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.047724
1641660,Zia,Cooke,Zia Cooke,1,1611661328,SEA,,,,,,,,,,,,2026-05-24T09:57:30.047945
100652,Camille,Cooper,Camille Cooper,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.048166
100073,Cynthia,Cooper,Cynthia Cooper,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.048386
1630099,Te'a,Cooper,Te'a Cooper,0,0,,,,,,,,,,,,,2026-05-24T09:57:30.048605
1627674,Kahleah,Copper,Kahleah Copper,1,1611661317,PHX,,,,,,,,,,,,2026-05-24T09:57:30.048824
