player_id,first_name,last_name,full_name,is_active,team_id,team_abbr,jersey,position,height,weight,birth_date,experience,school,country,draft_year,draft_round,draft_number,updated_at
1643427,Lauren,Betts,Lauren Betts,1,1611661322,WAS,,,,,,,,,,,,2026-07-16T12:30:07.584014
100284,Tully,Bevilaqua,Tully Bevilaqua,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.584359
203839,Tiffany,Bias,Tiffany Bias,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.584717
1631064,Chloe,Bibby,Chloe Bibby,1,1611661329,CHI,,,,,,,,,,,,2026-07-16T12:30:07.585067
100508,Jessica,Bibby,Jessica Bibby,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.585424
100912,Agnieszka,Bibrzycka,Agnieszka Bibrzycka,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.585774
1641698,Caitlin,Bickle,Caitlin Bickle,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.586127
1628881,Monique,Billings,Monique Billings,1,1611661325,IND,,,,,,,,,,,,2026-07-16T12:30:07.586475
100720,Sue,Bird,Sue Bird,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.586823
202249,Abby,Bishop,Abby Bishop,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.587173
100391,Nina,Bjedov,Nina Bjedov,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.587529
202637,Angie,Bjorklund,Angie Bjorklund,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.587880
100979,Tera,Bjorklund,Tera Bjorklund,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.588231
201884,Chante,Black,Chante Black,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.588579
100359,Debbie,Black,Debbie Black,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.588931
100108,Rhonda,Blades,Rhonda Blades,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.589287
100183,Cindy,Blodgett,Cindy Blodgett,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.589651
200689,Nikki,Blue,Nikki Blue,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.590000
100169,Octavia,Blue,Octavia Blue,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.590344
201497,Shannon,Bobbitt,Shannon Bobbitt,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.590687
201885,Whitney,Boddie,Whitney Boddie,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.591031
100016,Ruthie,Bolton,Ruthie Bolton,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.591380
200697,LaToya,Bond,LaToya Bond,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.591730
203402,Kelsey,Bone,Kelsey Bone,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.592092
100799,Susanna,Bonfiglio,Susanna Bonfiglio,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.592447
201886,DeWanna,Bonner,DeWanna Bonner,1,1611661317,PHX,,,,,,,,,,,,2026-07-16T12:30:07.592803
100053,Karen,Booker,Karen Booker,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.593153
1642302,Isobel,Borlase,Isobel Borlase,1,1611661330,ATL,,,,,,,,,,,,2026-07-16T12:30:07.593516
1641648,Aliyah,Boston,Aliyah Boston,1,1611661325,IND,,,,,,,,,,,,2026-07-16T12:30:07.593868
100095,Jenny,Boucek,Jenny Boucek,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.594216
100177,Kelly,Boucher,Kelly Boucher,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.594573
200714,Lindsay,Bowen,Lindsay Bowen,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.594949
100859,Tamara,Bowie,Tamara Bowie,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.595308
100269,Carla,Boyd,Carla Boyd,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.595662
204327,Brittany,Boyd-Jones,Brittany Boyd-Jones,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.596012
204325,Crystal,Bradford,Crystal Bradford,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.596367
203844,Gennifer,Brandon,Gennifer Brandon,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.596721
100212,Albena,Branzova,Albena Branzova,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.597067
100246,Gergana,Branzova,Gergana Branzova,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.597422
203070,Cierra,Bravard,Cierra Bravard,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.597773
100087,Janice,Braxton,Janice Braxton,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.598134
101025,Kara,Braxton,Kara Braxton,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.598491
100368,Angie,Braziel,Angie Braziel,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.598840
100253,Razija,Brcaninovic,Razija Brcaninovic,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.599188
202638,Jessica,Breland,Jessica Breland,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.599543
1630095,Brittany,Brewer,Brittany Brewer,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.599893
1642287,Cameron,Brink,Cameron Brink,1,1611661320,LAS,,,,,,,,,,,,2026-07-16T12:30:07.600240
100629,Reshea,Bristol,Reshea Bristol,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.600585
1643493,Noemie,Brochant,Noemie Brochant,1,1611661317,PHX,,,,,,,,,,,,2026-07-16T12:30:07.600933
100221,Michelle,Brogan,Michelle Brogan,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.601281
100247,Sandy,Brondello,Sandy Brondello,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.601642
100248,Cindy,Brown,Cindy Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.601991
100848,Coretta,Brown,Coretta Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.602339
100492,Edwina,Brown,Edwina Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.602694
1642240,Jaelyn,Brown,Jaelyn Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.603045
1629480,Kalani,Brown,Kalani Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.603397
100651,Kiesha,Brown,Kiesha Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.603746
100193,La'Shawn,Brown,La'Shawn Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.604098
1641665,Leigha,Brown,Leigha Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.604453
100383,Lesley,Brown,Lesley Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.604802
1628882,Lexie,Brown,Lexie Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.605158
100097,Rushia,Brown,Rushia Brown,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.605523
1642309,Jakia,Brown-Turner,Jakia Brown-Turner,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.605872
100481,Marla,Brumfield,Marla Brumfield,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.606219
100916,Jessica,Brungo,Jessica Brungo,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.606567
1628265,Sophie,Brunner,Sophie Brunner,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.606921
100944,Rebekkah,Brunson,Rebekkah Brunson,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.607273
1642784,Paige,Bueckers,Paige Bueckers,1,1611661321,DAL,,,,,,,,,,,,2026-07-16T12:30:07.607620
1643494,Frieda,Buhner,Frieda Buhner,1,1611661327,PDX,,,,,,,,,,,,2026-07-16T12:30:07.607971
1627679,Adut,Bulgak,Adut Bulgak,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.608323
100058,Vicky,Bullett,Vicky Bullett,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.608674
204332,Cierra,Burdick,Cierra Burdick,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.609022
100156,Heidi,Burge,Heidi Burge,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.609374
100401,Annie,Burgess,Annie Burgess,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.609732
100011,Linda,Burgess,Linda Burgess,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.610081
1629568,Kennedy,Burke,Kennedy Burke,1,1611661323,CON,,,,,,,,,,,,2026-07-16T12:30:07.610460
100429,Alisa,Burras,Alisa Burras,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.610839
1630996,Rae,Burrell,Rae Burrell,1,1611661320,LAS,,,,,,,,,,,,2026-07-16T12:30:07.611199
100660,Janell,Burse,Janell Burse,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.611551
1631007,Veronica,Burton,Veronica Burton,1,1611661331,GSV,,,,,,,,,,,,2026-07-16T12:30:07.611906
203046,Briana,Butler,Briana Butler,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.612257
203874,Heather,Butler,Heather Butler,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.612609
100934,Tasha,Butts,Tasha Butts,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.612974
100027,Latasha,Byears,Latasha Byears,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.613331
203020,Kelley,Cain,Kelley Cain,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.613663
1630471,Maya,Caldwell,Maya Caldwell,1,1611661324,MIN,,,,,,,,,,,,2026-07-16T12:30:07.613948
202633,Liz,Cambage,Liz Cambage,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.614227
100375,Edna,Campbell,Edna Campbell,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.614507
100360,Michelle,Campbell,Michelle Campbell,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.614787
202314,Michelle,Campbell,Michelle Campbell,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.615072
1628886,Jordin,Canada,Jordin Canada,1,1611661330,ATL,,,,,,,,,,,,2026-07-16T12:30:07.615404
1628242,Emma,Cannon,Emma Cannon,1,1611661320,LAS,,,,,,,,,,,,2026-07-16T12:30:07.615743
100384,Dominique,Canty,Dominique Canty,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.616090
1642289,Kamilla,Cardoso,Kamilla Cardoso,1,1611661329,CHI,,,,,,,,,,,,2026-07-16T12:30:07.616424
101053,Jamie,Carey,Jamie Carey,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.616745
1629524,Bridget,Carleton,Bridget Carleton,1,1611661327,PDX,,,,,,,,,,,,2026-07-16T12:30:07.617056
1630384,Raquel,Carrera,Raquel Carrera,1,1611661313,NYL,,,,,,,,,,,,2026-07-16T12:30:07.617446
1630096,DiJonai,Carrington,DiJonai Carrington,1,1611661329,CHI,,,,,,,,,,,,2026-07-16T12:30:07.617730
201502,Essence,Carson,Essence Carson,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.617974
100938,Amisha,Carter,Amisha Carter,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.618218
1629573,Arica,Carter,Arica Carter,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.618459
1630150,Chennedy,Carter,Chennedy Carter,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.618699
100052,Deborah,Carter,Deborah Carter,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.618939
1642305,Jessika,Carter,Jessika Carter,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.619176
1643487,Quionche,Carter,Quionche Carter,1,1611661317,PHX,,,,,,,,,,,,2026-07-16T12:30:07.619415
203039,Sydney,Carter,Sydney Carter,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.619653
100721,Swin,Cash,Swin Cash,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.619886
100451,Jamie,Cassidy,Jamie Cassidy,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.620121
100796,Iziane,Castro Marques,Iziane Castro Marques,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.620368
100646,Tamika,Catchings,Tamika Catchings,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.620611
100733,LaNeishea,Caufield,LaNeishea Caufield,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.620856
1629569,Maite,Cazorla,Maite Cazorla,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.621097
100213,Elisabeth,Cebrian,Elisabeth Cebrian,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.621336
1643488,Emma,Cechova,Emma Cechova,1,1611661324,MIN,,,,,,,,,,,,2026-07-16T12:30:07.621590
100194,Keri,Chaconas,Keri Chaconas,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.621831
201087,Cori,Chambers,Cori Chambers,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.622067
201481,Quianna,Chaney,Quianna Chaney,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.622303
100741,Jill,Chapman-Daily,Jill Chapman-Daily,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.622541
100005,Daedra,Charles,Daedra Charles,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.622776
1630097,Kaila,Charles,Kaila Charles,1,1611661331,GSV,,,,,,,,,,,,2026-07-16T12:30:07.623012
202250,Tina,Charles,Tina Charles,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.623249
100178,Sonia,Chase,Sonia Chase,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.623481
202285,Joy,Cheek,Joy Cheek,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.623715
1642822,Kaitlyn,Chen,Kaitlyn Chen,1,1611661331,GSV,,,,,,,,,,,,2026-07-16T12:30:07.623951
202639,Felicia,Chester-Wootton,Felicia Chester-Wootton,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.624184
100950,Kaayla,Chones,Kaayla Chones,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.624417
1628267,Saniya,Chong,Saniya Chong,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.624653
100759,Kayte,Christensen,Kayte Christensen,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.624894
202640,Karima,Christmas-Kelly,Karima Christmas-Kelly,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.625134
100937,Shameka,Christon,Shameka Christon,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.625375
1643470,Shay,Ciezki,Shay Ciezki,1,1611661317,PHX,,,,,,,,,,,,2026-07-16T12:30:07.625628
201922,Kristi,Cirone,Kristi Cirone,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.625845
1642785,Sonia,Citron,Sonia Citron,1,1611661322,WAS,,,,,,,,,,,,2026-07-16T12:30:07.628108
203406,Layshia,Clarendon,Layshia Clarendon,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.628472
202252,Alysha,Clark,Alysha Clark,1,1611661321,DAL,,,,,,,,,,,,2026-07-16T12:30:07.628706
1642286,Caitlin,Clark,Caitlin Clark,1,1611661325,IND,,,,,,,,,,,,2026-07-16T12:30:07.628925
100162,Margo,Clark,Margo Clark,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.629141
100594,Michelle,Cleary,Michelle Cleary,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.629355
203451,Courtney,Clements,Courtney Clements,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.629604
100534,Stacy,Clinesmith,Stacy Clinesmith,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.629806
204333,Natasha,Cloud,Natasha Cloud,1,1611661329,CHI,,,,,,,,,,,,2026-07-16T12:30:07.630007
1631002,Nia,Clouden,Nia Clouden,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.630207
1628268,Alaina,Coates,Alaina Coates,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.630407
1628269,Nia,Coffey,Nia Coffey,1,1611661324,MIN,,,,,,,,,,,,2026-07-16T12:30:07.630607
201095,Claire,Coggins,Claire Coggins,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.630811
100958,Monique,Coker,Monique Coker,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.631017
100827,Courtney,Coleman,Courtney Coleman,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.631220
201889,Marissa,Coleman,Marissa Coleman,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.631421
203814,Nadia,Colhado,Nadia Colhado,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.631625
100009,Katrina,Colleton,Katrina Colleton,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.631827
1630454,Charli,Collier,Charli Collier,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.632032
1629483,Napheesa,Collier,Napheesa Collier,1,1611661324,MIN,,,,,,,,,,,,2026-07-16T12:30:07.632236
202641,Sydney,Colson,Sydney Colson,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.632440
100051,Megan,Compain,Megan Compain,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.632641
1629576,Maria,Conde,Maria Conde,1,1611661332,TOR,,,,,,,,,,,,2026-07-16T12:30:07.632843
100065,Andrea,Congreaves,Andrea Congreaves,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.633045
100688,Cara,Consuegra,Cara Consuegra,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.633244
1641660,Zia,Cooke,Zia Cooke,1,1611661328,SEA,,,,,,,,,,,,2026-07-16T12:30:07.633456
100652,Camille,Cooper,Camille Cooper,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.633661
100073,Cynthia,Cooper,Cynthia Cooper,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.633863
1630099,Te'a,Cooper,Te'a Cooper,0,0,,,,,,,,,,,,,2026-07-16T12:30:07.634065
